h3_cell,lat,lon,period,query_timestamp,poi_subway,poi_dining,poi_retail,poi_office,poi_tourism,poi_school,poi_nightlife,poi_total,poi_density_score,tlc_yellow_trips,tlc_hvfhv_trips,tlc_trip_count,tlc_load_score,mta_ridership_total,mta_ridership_avg,mta_load_score,citibike_trip_count,citibike_load_score,avg_temperature_f,precip_mm,avg_wind_kmh,sunrise_hour,sunset_hour,day_length_hr,day_of_week,is_weekend,is_holiday,is_school_break,week_of_year,day_of_year,event_intensity_score,month_sin,month_cos,period_sin,period_cos,ensemble_log_pred,pedestrians_pred,crowd_score
892a1072c2bffff,40.71507619407417,-74.0036107454112,PM,2026-06-29T17:08:39.271921,0,9,7,14,0,0,0,30,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,30.74,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.679904611212606,5882.5,88.7
892a1072c2fffff,40.71249445586266,-74.00137005081483,PM,2026-06-29T17:08:39.271921,0,2,1,2,0,1,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a1072c33ffff,40.71789033541887,-73.99730566967641,PM,2026-06-29T17:08:39.271921,0,60,152,6,5,1,0,224,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549,24.2,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.71298802603655,6080.4,89.1
892a1072c37ffff,40.715308388090286,-73.99506519836963,PM,2026-06-29T17:08:39.271921,0,31,34,4,8,3,0,80,35.71,50161.0,61960.0,112121.0,76.88,0.0,0.0,0.0,313,13.78,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.54581011444807,5144.2,87.4
892a1072c3bffff,40.71777423510105,-74.00157868343452,PM,2026-06-29T17:08:39.271921,5,24,56,7,7,0,0,99,44.2,0.0,0.0,0.0,0.0,13680.0,390.8571428571428,32.95,318,14.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.961231839013076,7794.0,91.6
892a1072c47ffff,40.722821676950645,-74.0103343306308,PM,2026-06-29T17:08:39.271921,0,6,1,0,0,0,0,7,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908,40.06,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.283659394467294,3957.7,84.7
892a1072c53ffff,40.72810214263707,-74.01054401844232,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242,54.81,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a1072c57ffff,40.7255200987516,-74.00830230921224,PM,2026-06-29T17:08:39.271921,0,3,3,0,3,0,0,9,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,22.26,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.101646439561685,3298.9,82.8
892a1072c63ffff,40.71754156113931,-74.01012468999326,PM,2026-06-29T17:08:39.271921,0,24,31,0,0,0,0,55,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549,24.2,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.747448641923542,6293.6,89.4
892a1072c67ffff,40.71495986043266,-74.0078835084681,PM,2026-06-29T17:08:39.271921,2,51,53,5,2,0,0,113,50.45,12487.0,26448.0,38935.0,26.7,6505.0,203.28125,15.63,300,13.21,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.957834561964782,7767.5,91.6
892a1072c6bffff,40.7174249874975,-74.01439768269891,PM,2026-06-29T17:08:39.271921,0,0,1,0,0,1,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424,18.68,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a1072c6fffff,40.71484336903693,-74.01215626448567,PM,2026-06-29T17:08:39.271921,0,11,14,0,1,0,0,26,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,33.3,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.670015191399258,5824.6,88.6
892a1072c73ffff,40.72023980464044,-74.00809288528414,PM,2026-06-29T17:08:39.271921,1,18,12,2,1,0,0,34,15.18,0.0,0.0,0.0,0.0,1817.0,86.52380952380952,4.32,377,16.61,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.667964116231053,5812.7,88.6
892a1072c77ffff,40.71765797700752,-74.00585169022261,PM,2026-06-29T17:08:39.271921,0,13,12,1,3,1,0,30,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,19.48,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.622888552274617,5556.4,88.1
892a1072c7bffff,40.72012330652548,-74.0123661217817,PM,2026-06-29T17:08:39.271921,0,2,0,0,0,0,0,2,0.89,1636.0,7723.0,9359.0,6.42,0.0,0.0,0.0,990,43.68,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.723771766301286,2260.5,79.0
892a1072c83ffff,40.72856691258619,-73.9934481326791,PM,2026-06-29T17:08:39.271921,0,18,25,3,2,1,0,49,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811,35.78,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.770968117895492,6443.4,89.7
892a1072c87ffff,40.72598453974479,-73.9912073708746,PM,2026-06-29T17:08:39.271921,0,56,54,3,2,0,0,115,51.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738,32.55,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.80062542971527,6637.4,90.0
892a1072c8bffff,40.72845095688254,-73.99772211456276,PM,2026-06-29T17:08:39.271921,0,33,12,0,2,4,1,52,23.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,29.77,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.628929593211875,5590.1,88.2
892a1072c8fffff,40.72586866625106,-73.99548111586327,PM,2026-06-29T17:08:39.271921,2,28,53,4,0,0,0,87,38.84,3777.0,30084.0,33861.0,23.22,10995.0,366.5,26.47,1652,72.92,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,9.04974408872502,8515.4,92.5
892a1072c93ffff,40.73126521019488,-73.99141491910795,PM,2026-06-29T17:08:39.271921,2,22,29,3,1,2,0,59,26.34,0.0,0.0,0.0,0.0,6175.0,118.75,14.84,1121,49.47,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.671852023980314,5835.3,88.6
892a1072c97ffff,40.72868271043229,-73.98917414391278,PM,2026-06-29T17:08:39.271921,0,82,69,4,3,6,0,164,73.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248,55.08,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.620069535692219,5540.8,88.1
892a1072c9bffff,40.73114933013826,-73.99568914480811,PM,2026-06-29T17:08:39.271921,0,16,12,0,1,1,0,30,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077,47.53,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.723692910141079,6145.8,89.2
892a1072ca3ffff,40.72070421914906,-73.99099986933716,PM,2026-06-29T17:08:39.271921,0,27,48,1,2,1,1,80,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874,38.56,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.9589468592508,7776.2,91.6
892a1072ca7ffff,40.71812206272308,-73.98875962144035,PM,2026-06-29T17:08:39.271921,2,65,63,6,4,4,1,145,64.73,8937.0,29700.0,38637.0,26.49,7092.0,221.625,17.05,1197,52.83,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.661619430100016,5775.9,88.5
892a1072cabffff,40.72058835221668,-73.99527313372238,PM,2026-06-29T17:08:39.271921,1,69,87,2,3,0,1,163,72.77,0.0,0.0,0.0,0.0,817.0,38.90476190476191,1.91,369,16.25,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.795968451553907,6606.6,89.9
892a1072cafffff,40.71800627795989,-73.99303264899582,PM,2026-06-29T17:08:39.271921,1,61,71,6,2,0,0,141,62.95,0.0,0.0,0.0,0.0,6867.0,201.9705882352941,16.51,669,29.51,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.71298802603655,6080.4,89.1
892a1072cb3ffff,40.72340221163636,-73.98896685935952,PM,2026-06-29T17:08:39.271921,1,42,23,0,2,0,0,68,30.36,0.0,0.0,0.0,0.0,3239.0,115.67857142857144,7.75,1064,46.95,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.87479232290262,7148.5,90.7
892a1072cb7ffff,40.72081992828315,-73.98672659809884,PM,2026-06-29T17:08:39.271921,0,63,38,3,6,2,1,113,50.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686,30.26,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.48055520631749,4819.1,86.7
892a1072cbbffff,40.72328642033247,-73.99324036746646,PM,2026-06-29T17:08:39.271921,0,27,82,3,6,0,0,118,52.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736,32.46,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.861012751425903,7050.6,90.6
892a1072cc3ffff,40.73091709639526,-74.00423757543584,PM,2026-06-29T17:08:39.271921,0,54,24,0,0,0,0,78,34.82,25065.0,37161.0,62226.0,42.67,0.0,0.0,0.0,1033,45.58,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.87479232290262,7148.5,90.7
892a1072cc7ffff,40.72833484332245,-74.00199608951623,PM,2026-06-29T17:08:39.271921,0,68,21,1,0,4,0,94,41.96,3529.0,15123.0,18652.0,12.79,0.0,0.0,0.0,483,21.29,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.55015974249515,5166.6,87.4
892a1072ccbffff,40.73080074271103,-74.00851178026825,PM,2026-06-29T17:08:39.271921,0,5,3,0,0,0,1,9,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804,35.47,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.253016636131616,3838.2,84.4
892a1072ccfffff,40.728218571906936,-74.00627005749193,PM,2026-06-29T17:08:39.271921,1,23,7,5,2,0,0,38,16.96,0.0,0.0,0.0,0.0,5189.0,207.56,12.46,354,15.59,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.753517069686986,6331.9,89.5
892a1072cd3ffff,40.73361567219517,-74.00220486300994,PM,2026-06-29T17:08:39.271921,1,51,28,0,3,3,2,88,39.29,0.0,0.0,0.0,0.0,2188.0,91.16666666666669,5.22,501,22.08,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.589779285762468,5375.4,87.8
892a1072cd7ffff,40.731033292204685,-73.99996336359993,PM,2026-06-29T17:08:39.271921,1,57,13,1,1,1,2,76,33.93,0.0,0.0,0.0,0.0,10330.0,356.2068965517241,24.86,727,32.07,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.779713937204379,6500.0,89.7
892a1072cdbffff,40.73349939411639,-74.00647931174146,PM,2026-06-29T17:08:39.271921,1,32,12,1,1,1,0,48,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038,45.8,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.936621635997462,7604.5,91.3
892a1072d4bffff,40.70721502661259,-74.0011614651215,PM,2026-06-29T17:08:39.271921,0,25,3,0,2,1,0,31,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,7.69,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.665672389021744,5799.3,88.6
892a1072d53ffff,40.71002877392692,-73.99485730978921,PM,2026-06-29T17:08:39.271921,0,0,3,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,4.33,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a1072d5bffff,40.70991276239524,-73.99912960639843,PM,2026-06-29T17:08:39.271921,0,0,2,0,0,0,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,4.2,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a1072d8bffff,40.71037586221235,-73.98204037879414,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a1072d9bffff,40.7130733469773,-73.9800073154922,PM,2026-06-29T17:08:39.271921,0,1,4,0,0,1,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599,26.41,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.923821488177083,2761.3,81.0
892a1072dc3ffff,40.712842263747554,-73.98855243013952,PM,2026-06-29T17:08:39.271921,1,17,19,2,0,0,0,39,17.41,0.0,0.0,0.0,0.0,3818.0,119.3125,9.15,249,10.95,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.773454540621126,6459.5,89.7
892a1072dc7ffff,40.71026032383652,-73.98631269593956,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,8.7,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a1072dcbffff,40.712726485523575,-73.99282497725156,PM,2026-06-29T17:08:39.271921,0,20,20,3,4,1,0,48,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,27.78,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.767758816849666,6422.8,89.6
892a1072dcfffff,40.71014462774103,-73.99058500628709,PM,2026-06-29T17:08:39.271921,0,0,1,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,6.45,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a1072dd3ffff,40.71553995107681,-73.98651962374095,PM,2026-06-29T17:08:39.271921,0,12,8,1,0,0,0,21,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,25.97,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.320377046605264,4105.7,85.1
892a1072dd7ffff,40.71295788423248,-73.9842798762039,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,2,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,7.46,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a1072ddbffff,40.71542424846277,-73.99079241447993,PM,2026-06-29T17:08:39.271921,0,45,57,3,0,1,0,106,47.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919,40.55,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.882314301022706,7202.4,90.8
